date,Abuse Level,Tweet Content,Interest
2020-02-03,2 ,"하냐.
그리고 트젠한테 집중하는 언론도 역겹다. 여태 여혐에는 관심도 없더니 남자들에게 이득되는 일에는 득달같이 달려들어서 혐오가 어떻게 소수자가 어떻곸ㅋㅋㅋㅋㅋ 기사 제목에 女표시하고 사진으로 여성사진 올리면 조회수올라간다고 그거 다 넣는 쓰레기들이 어디 혐오를 논해",5
2020-02-03,2 ,트젠 존나싫어 웩웩,0
2020-02-03,2 ,"정신적 생리 검색어 더 흥해라
그리고 트젠 옹호하는 사람들도 힘내라

그래야 생리중에 통증 있어서 울컥한 사람들이 트젠 혐오자로 두드려 맞고 트젠을 좋게 안보지

트젠 옹호론자가 하는 말은 '트젠 혐오다!'와 '너 한남이냐?'가 주를 이루는데, 둘 다 기분 더러워지니 트젠 싫어하게 되기 쉽다",1
2020-02-03,2 ,진짜 트젠이나 냄져나 여자=보지 라는게 너무 투명함 역겨워;,0
2020-02-06,2 ,"자칭 트랜스젠더 여성 진짜 역겹네ㅋㅋ트젠 혐오 범죄도 결국 한남이 하는데 자기들""만"" 죽어 나간다고 광광대는 것도 역겹고 증오대상아 여자인 것도 역겹고",0
2020-02-07,2 ,괴롭힘 당한 사람이래 ㅋㅋㅋㅋ 아 얼탱이 더러운 의도 가지고 숙명여대 입학하려한 여우 트젠이 젤 추악한데요. https://t.co/qJND03RkQh,0
2020-02-09,2 ,"트랜스젠더가
남자가 여성이다. 하는것만 트젠임?
왜케 트젠 관해 여자여자여자여자 그러는지 모르겠다.
여성에게만 이게 요구할 사항이야?
사회에, 남자에게도 요구할 사항이겠지
근데 계속 여자여자여자 보니까 지치고 역겹고 매슥거운거 나만 그런가?
피곤을 넘어서 불편해지기 시작했다",0
2020-02-14,2 ,"트젠+쓰까들이랑 말할 때 제일 괴로운 건 존재하지도 않고, 존재해서도 안 되는 ^사회적 성별^이라는 단어를 계속해서 언급해야 한다는 점이다... 사회적 여성성/ 사회적 남성성을 의미하는 ^젠더^가 있다는 가정하에 말을 나누는 것 자체가 역겨움.",2
2020-02-14,2 ,진짜 세상에서 제일 편안한 보색 민트핑크가 트젠에 의해서 더럽혀지고 있어,0
2020-02-15,2 ,비수술 트젠 가시화되면 좆 단 인간 여탕에 출입시킬것인가 ? 우웩 여탕안가요 못가요,1
2020-02-15,2 ,솔직히 중성화 수술한 트젠도 역겹지만 자칭 비수술 트젠은 더 역겹다. 한남들 성범죄 형량 줄이는 거 돕는 카페가 버젓이 있는 나라에서 비수술 트젠? 돌았냐.,1
2020-02-17,2 ,난 쓰까들이 아직 트젠들이 본격적으로 역겨운 짓을 하기 전인 (이미 여탕 사건만 봐도 충분히 역겹지만) 우리나라가 아닌 이미 트젠 때문에 여성 인권 레즈 인권 철저히 무시당하고 있는 외국의 사례들을 보고도 그게 옳다고 할지 궁금하다 알고도 그러는 건지 모르고 싶어하는 건지,31
2020-02-19,2 ,"남자도 출산이 가능하게 된지가 생각보다 좀 됐더라? 고추 안 떼고도 출산이 가능한데 고추 떼고 여자라 인정해달라면서 출산만은 엄마가 좀ㅎㅎ 이러는 게이, 트젠새끼들 안 역겹나?트젠이 생각하는 여자란 남자랑 성관계가 가능한 기능만 가지면 되는 거지. https://t.co/bxuxoEBVz5",134
2020-02-23,2 ,"@just_somyeon 주장하는 트젠들도 있고 그들을 여자로 봐달라 주장하는것이 레즈들에게는 말도안되는 일이구요~ 게이랑 트젠이랑 씨디랑 밀접하고 연결되어있는 과정을 보면 여자들이, 사회가 역겨워하고 거부할만하지 않을까요 ㅎㅎ
논리적으로 반대하는건 제 메인트윗에있고 실제 현상과 진행을보며 노골적으로",1
2020-02-27,2 ,"트젠이 여성대상 성범죄를 일으켰을때 저사람은 진짜 트젠이 아니라며 '진짜트젠감별'을 하고(진짜여성감별은 안되는데 진짜트젠감별은 가능하다니 놀랍습니다) '트젠여성'에 의해 실존하는 위협을 축소해석하는 시도들, 정말 역겹습니다.",7
2020-03-02,2 ,"신천지랑 비교한건 쫌 오바여서 죄송한데 전 트젠 안 빨아서요;
현 여성들은 여성들에게 계속 강요되었던 코르셋을 벗어나기 위해 그렇게 노력하고 있는데 그 코르셋을 전부 행하고, 코르셋을 강요당하는 여성의 모습을 그대로 하고선 자기가 여자라고 하는게 너무 역겹거든요
글자제한때매 캡본달아놈 https://t.co/zD5I6DVnOM",48
2020-03-05,2 ,ㅋㅋㅋ 진짜 쓰까들은 스스로 생각해 볼 능력이 없나? 트젠 당사자 성매매 포주 당사자들이야 지들 보호하느라 그 난리라 쳐도... ㅋㅋ 걍 생각하고 판단할 능력 같은 거 없고 남자에 대한 동정심밖에 없는 거임? 성매매 옹호해 트젠 옹호해 진짜 역겨움,40
2020-03-05,2 ,"@real_real_ireum 트젠이랑 원나잇하기 vs 똥꼬충이랑 원나잇하기 
포지션노상관",1
2020-03-13,2 ,트젠 역겨운데,0
2020-03-14,2 ,으 이제 트젠 역겨워,2
2020-03-15,2 ,"트젠 놈 주민등록번호 뒷자리 2 ... 고추 달랑이면서 여성전용공간 들어왔는데 주민번호 2라 처벌 못받음. 와... 이거 대학교 휴게실로 이미 실험 다 끝낸거 아닌가. 여자 휴게실 왜 있냐고 노발대발해서 공용되니까 남탕되다 더러워져서 관리안되는 거.
진짜 어이없는 법이네. 누가 저 법 만듦?",0
2020-03-17,2 ,비트젠 존나 토나온다...... 우웩; 수술도 안 했으면서 트젠이라고 하는 건 뭐지? 엥? 애초에 수술트젠이라 쳐도 굳이굳이 가슴 뽕 넣고 누가봐도 코르셋 조이고 다니는 꼴 보면 기가 차서 말이 안 나옴 하물며 비트젠은 더욱 가관이라는 거야 이 답답함은 나 같은 사람만 알듯,0
2020-03-17,2 ,트젠 받아들이느니ㅋㅋㅋ 차라리 평생 트젠들이 역겨워하는 인간으로 사는게 훨 나음,0
2020-03-17,2 ,트젠 토나오게 역겹다,0
2020-03-19,2 ,진짜 역겹다 앤번방이든 트젠이든 존나 역겹다 토나와,0
2020-03-21,2 ,혐오의 차안대를 끼고 남의 말은 안 들어 안 봐 니가 내 말 이해 못한 거야 트젠말고 약자한테나 관심가져라...와 역겹네 이거,0
2020-03-25,2 ,@Proanadraw_51 화장 좋아하는 남성 치마 좋아하는 남성 긴머리에 꾸미는 거 좋아하는 남성 모두 존재 할 수 있다고 생각해요 근데 이것과 별개로 이 모든걸 '여성스러운' 것으로 치부해버리는 트젠 사상이 끔찍해요 애초에 비수술이든 아닌 트젠이 이런 사상을 바탕으로 하고 있는 것 자체가 더러워요,0
2020-03-26,2 ,@Proanadraw_51 와우 정말 끔찍하네요 정말 럼주님 말씀대로 여권 운동의 판을 이렇게 다 뒤집어버리면 앞으로가 정말 캄캄하네요 특히 비수술 트젠이 판 칠텐데 역겨워서 어떡하죠 ;;; 저도 비수술 트젠이랍시고 남자 화장실 들락 거려야 할까봐요;;;,0
2020-03-31,2 ,@mG4S0ETBYzIE8JI 우웩 아닌데 이제 어쩔거냐 페미야 니 와꾸는  트젠보다 못생김 ㅉ,0
2020-04-09,2 ,"@me_no_country 저따구로 입고 공식석상 나오고•° 저런짓 하고있는 거보면 지가 트젠이고 자기가 되고싶었던 성별 조롱하는 거 밖에 안되지 않나요ㅠㅠㅠㅠㅠㅠㅠ 역거워라••
진짜 토나와요 윗웩",1
2020-04-19,2 ,우욱 트젠 우우욱,0
2020-05-02,2 ,아 돌았...ㅡ여고생 운운 트젠 블락하러 들어갔다가 역겨운 만화 봄,0
2020-05-10,2 ,"아니 이상하잖아요ㅋㅋ 남자가 트젠이라고 뭐 여자가 되고 싶다고 해봤자 치마 입고 머리 기르고 오히려 여성 인권 500년은 후퇴시키는디,...ㅋㅋㅋ 사상도 이해가 안 될뿐더러 여혐이구요 쨋든 존중 못 함",2
2020-05-19,2 ,"내가 생각하는 트젠은 이런거임 
화장과 원피스등을 좋아하므로 트젠이 돼야함&gt; 뭐죠 그 논리는? 그냥 취향이잖아요
내 정체성을 다른 성별(여,남)으로 느끼고 동정받고 싶다. 진심됀 마음으로&gt; 이정도는 돼야 트젠이지
이제 양반들이 입는 한복만 봐도 남자가 원피스 입었다 ㅇㅈㄹ 떨거같다 우웩~",2
2020-05-21,2 ,"시헤여성이 트젠에게 ~너는 나랑 같은 처지인데 그렇게 사는구나~ 하는 충격과 배신감이 들었다...
진짜 역겹구... 이 영화가 이 시점에 굳이 왜들여왔는지 잘 알겠음 영화는 영화더라도 해석이 너무 역겹ㅋㅋ 네네 다층적인 해석 중요하죠",22
2020-05-21,2 ,다 된 여성서사에 트젠 뿌리기... ㅜ 웩 아 좀 저리 가라,26
2020-05-26,2 ,@perhapsl8rornot 나는 세상에서 제일 가는 소수자인 트젠이고 까방이야 이 태도 역겹네요.,0
2020-05-26,2 ,"내가 트젠 싫어하는 경우 딱 하나임
여성성, 남성성 강조해서 아 뭐야 왜 저래 같은 경우를 만들어내는 이미지. 그때는 진짜 한숨쉰다
태어나고 보니 남성인데 정신은 여성이다 생각해서 트젠했는데 화장하고 그러면 찐여성은 미쳐
화장은 남성도 가능해 새끼야
역겹다고",0
2020-05-26,2 ,난.. 트젠 너무 싫어.... 더럽고.... 왜 여자가 되고싶은지도 모르겠음... 사회가 여성은 치마를 입고 핑크색으로 좋아한다고 규정해서 트젠들이 그렇게 생각하는거다? 말하는 사람이 있던데... 그게 무슨... 내 친구는 트젠이라고 만났다가 성폭행까지 당할 뻔 했는데... 어떻게 트젠을 좋아하니…,1
2020-05-26,2 ,송우주 쉴드도 역겹고 트젠 쉴드도 역겹고,0
2020-05-27,2 ,여자화장실 이 실트 보자마자 아 또 트젠인가 싶었다. 병신들 여러번 귓구녕에 쳐 말해줘도 못알아먹는다. '트젠들은 여자화장실에 바퀴벌레마냥 기어들어오지마시오' '생물학적 남성이 여성의 공간을 침범했을 때 얼마나 두렵고 역겨운지 이해를 못하겠다면 당신의 정체성은 여자가 아닐 가능성 100%',10
2020-05-27,2 ,역겹다 트젠이든 트젠지지자들이든 다 역겹고 불쾌하다 도대체 반대의 성이 뭐길래 그렇게 바뀌려고 집착하지? 여성과 남성의 차이는 생식기 차이밖에 없다는걸 21세기에 설명해야해? 여자들 언제까지 남자들 감싸고 돌거야 남자들이 그런다고 본인들 지지해줄거같나 돌아오는건 혹시 나도모르게한,3
2020-05-27,2 ,우욱 트젠 개역겨워,0
2020-05-27,2 ,트젠 역겨웡,1
2020-05-28,2 ,난 트젠을 혐오하는걸까? 그럿보다는 환멸이 난 상태에 가까운거 같은데. 시스여성이랑 뭐만 하면 부딪히고 뻔뻔하게 나오는 꼬라지가 역겨워서 환멸나.,0
2020-05-28,2 ,@xnokar 남페미 진짜 씹믿거 ㅋㅋ 남페미들으니까 생각난건데 전 례술한남 너무 너무 싫어요 역겨운게 진짜 수준이 다르게 역겨워요 트젠을 왜 품는지도 모르겠고 여자들 뭐 하나만 잘못해도 죽어라 패는 꼴이 진짜 ㅜㅜ,0
2020-05-29,2 ,"트젠 우웩
왜 트위터 판 트젠은 냄져-&gt;여자로 흘러감? 여자-&gt;남자는 쥐똥에 있는 비타민 만큼임. 싸이언스",6
2020-06-24,2 ,"각성 전에도 냄저놈트젠,cd드랙퀸은 역겨웠지만 내 친구중에 ftm으로 정체화한 친구가 있어서 트젠 매우 지지했음. 근데 아이러니하게 그 친구가 날 렏펨으로 만듦",1
2020-07-04,2 ,여성으로서 트젠의 제일 역겨운 점 하나 고르라하면 저거 고를 수 있음. 물화되고싶은 욕망을 정신적 여성이라 표현한다는 거. 그리고 본인들의 물화되고 싶은 욕망을 곡해해서 여성이 되고 싶은 거라고 얘기하면서 여성 뒤에 숨는다는 거. 그리고 지들때문에 여성이라는 실체까지 없애려하는 거.,182
2020-07-09,2 ,탈코한 트젠.... 이 있..... 나요 ....? 있으면 그분한텐 아무감정 안들듯 근데 여자됐다고 코르셋 꽉조이는 트젠은 꼴보기 싫어요 우리가 피눈물 흘려서 올린 여권 한번에 추락시키는것같음 웩,14
2020-07-15,2 ,"내 뒷계에 트젠 옹호글 안올라와서 너무좋아!!
친했던 트친이 트젠 옹호해서 딋계에 트젠범벅됐을때의 내 기분 얼마나 더럽던지!
걍 블블치고 맘껏 욕하는중!!
행복해~!",1
2020-07-17,2 ,트랜스젠더 실트 들어가서 좀만 내리면 트젠 섹계 있고 역겨우니까 들어가지마세여,6
2020-07-17,2 ,트젠이 호모보다 더러워?그런가봄 잘모르겠지만 근데 혐오는 아닌가봄,0
2020-07-25,2 ,아 저 사람 왠지 좀 찝찝했는 데 트젠 지지하는구나 트젠꿘 다 그렇긴 하지만 굳이 터프만 언급하는 거 진짜 별로다,0
2020-07-28,2 ,@sibal__sibal_al ㅅㅂ 나도 트젠 존나 혐오함 우웩 토나옴,0
2020-07-29,2 ,"트젠들한테 여성은 그냥 도구 그 이상 그 이하도 아니라는걸 쟤네랑 대화하다보면 은연 중에 다 드러나서 역겨움 mtf을 트젠""녀""라고 부르지를 않나 정신적 생리니 개소리하고 보지 찢어버리고 싶다니 뭐니 여성들에게 천연보지 갖고 태어난게 권력이라느니 웅앵웅...ㅋ🙄",1
2020-08-09,2 ,트젠인데 자기 여자라고 하는 사람들 아주 역겨워 제발 트윗터에 그런밀 쓰지마 디스커스팅~~~,1
2020-08-09,2 ,알탕 영화인것부터 씹스러운데 트젠으로 여성성(우욱우욱시발) 욱여넣으려고 애쓴느낌이었음,0
2020-08-14,2 ,"@mynomance 이미 ""한남"" 은 여혐게이(=똥꼬충)와 트젠(=젠신병자)와 논바이너리(=아첨꾼)을 싸그리 포함하는 비시스여혐퀴어 를 뜻하는걸로 굳어짐.

시스남성의 퀴혐은 ""꿘""이 붙는다.",0
2020-08-27,2 ,트젠은 항상 여성의 자리를 빼앗아야만 자신이 인정받았다고 생각하더라? 역겹고 추하다 https://t.co/xz17emzbkE,2
2020-09-09,2 ,여자 좋아하는 여자는 트젠이라고 하는거야말로 혐오자지 더러운 새끼들,1
2020-09-11,2 ,Ts 극혐하고 트젠 혐오합니다 옛날에 뭣모르고 트젠 옹호했던걸 매우 후회함. 걔들은 걍... 여성인원 후퇴시키는 것 밖에 안됨. 지들이 생각하는 사회적 여성성을 몸에 덕지덕지 붙이고 나 여자야~ 내가 그렇게 느끼니까! 이지랄 하는게 역겹다 니들은 여자가 아니라 코르셋 죄이는 xy염색체라는거~,3
2020-09-21,2 ,"치마를 입는다고, 고추를 잘라 뒤집는다고 유전자가Xx로 바뀌지 않는다. 단순사실이 왜 혐오지? 사실.. 난 혐오자가 맞긴하다.. 트젠이 아동/여성 성폭행하고 여성감방들어가서 감방에서 또 여성을 성폭행하고.. 역겹다. https://t.co/M4hvEzzIM9",2
2020-09-23,2 ,@tone_for_two 헐 개미쳤네;; 앞으로 여기서 사는 일은 없을듯 ㅠ 트젠 우웩,2
2020-09-23,2 ,이래도 트젠이 여자보다 약자냐 ㅎㅎ; 역겹,1
2020-09-24,2 ,페미니즘과 퀴어를 동일시하는 언플러들 역겹다. 난 덜렁이들하고 화장실 쓰는 세상 싫다. 정신적 트젠도 트젠이라며?,1
2020-09-24,2 ,남자들 남자짓 하는 것도 대가리에 총 겨누고 싶은데 트젠이 생물학적 여자 자리 뺏는 꼴도 너무 역겨움 생물학적 남자 진짜 유해하다,0
2020-09-26,2 ,@uSTlqFPVb730Qa8 트젠 쉴드친다고 환지통 다지증 기형아를 예랍시고 늘어놓은 걸 보았습니다ㅋㅋㅋㅋ 역겨워서 진짜.,1
2020-10-14,2 ,아 .. 테크노 보살 남자에 트젠 아님? 아 .. 역겹,0
2020-10-15,2 ,긴머 사람이랑 남자랑 섹스하는 일러스트보면 이제 트젠이랑 남자 섹스하는걸로 보임 ㅋㅋㅋㅋㅋ 웩,0
2020-10-19,2 ,자기 보지 너무 예쁘다고 여자들이 자기 보지를 더 사랑했으면 좋겠어요😢라고 하던 트젠이랑 터프가 자기랑 섹스하면서 가짜보지 너무 예쁘고 너무 좋다고 혼란스러워했으면 좋겠다던 트젠 트윗 기억하시는지... 그때 알았다. 이새끼들 머릿속엔 진짜 섹스밖에 없고 포르노랑 권력 구별 못한다는 거.,50
2020-10-24,2 ,"성중립 화장실 언제 만든데요?
여자화장실 뺏는 거 말고 트젠 전용 언제 만들어요?
남자/젠더웅앵으로 성별 이분법적인 사고를 하니ㅠ
자꾸 여자 해체하고 여자 화장실 여성 전용 뺏고 드럽고 치사한 여혐트젠꿘들ㅠ",1
2020-11-17,2 ,"나는 진짜 이꼴 벌어진다 생각하면 역겨워서 도저히 못 받아들이겠던데 트젠 엘라이 레즈비언들 신기함...

*해석: 사진의 사람은 비수술비호르몬 트랜스여성으로 (그냥 법적으로만 여자고 몸은 남성신체 그대로라는 소리) 본인이 레즈비언이라고 주장하며 학교에 '트랜스 레즈비어니즘' 강의하러 다님 https://t.co/8rvGd6Qwmw",100
2020-12-11,2 ,"#재민  #해찬  #정우  #jaemin  #haechan  #jungwoo  #재민버블 #해찬이와시즈니 #정우버블 

얘네 목소리만 유독 구린 게 어릴 때부터 연초 피니까 그렇지 꼴뚜기 한마리랑 트젠 목소리 두명 역겨워 엔시티 음원에 얘네만 빠져도 퀄리티 훨씬 올라감",98
2020-12-15,2 ,트젠 우웩... https://t.co/zm2KhbNTvU,0
2020-12-21,2 ,역겹다 진짜 성범죄 피해 여자들 돕는데 앞장서온 활동가 하나 기회 잡아서 이참에 발언권이고 뭐고 다 뺏어버리려고 똘똘 뭉쳐서 밤낮으로 괴롭히는데 너무 악의적이어서 토할것같음 그리고 그게 대체로 대리모나 트젠 화장실 등 퀴어 남자들에게 뺏긴 파이를 돌려달라고 요구했다는 이유인 점이,0
2020-12-23,2 ,"트젠남들 진자 역겨운데
왁구만 놓고 수컷이다 생각하면 례쁜걸 왜 바득바득 여자라고 쳐 우기는거지?
그냥 잘꾸미는 예쁜 남자로 살아가면 사랑받을텐데
게이남들도 게이남들이 트젠으로 바뀌는거 싫어하고
여자들도 예쁜 남자 좋아하잖아?
아근데 버릇없는 성깔은 좀..
남자가 조신해야지",0
2021-01-28,2 ,여기다가 트젠이랑 똥꼬충 쓰까먹으면 쓰까인거에요~,0
2021-02-09,2 ,이젠 코튼실링도 없는 취급 하고 싶어서 실존하는 사람들 지우고 혐오하네 ㅋㅋ 트젠 지우지마라고 난리치는 놈들 맨날 저렇게 개헛소리하는거 진짜 역겹다. 내로남불 그 자체,1
2021-03-04,2 ,트젠 우웩 트젠 우웩 트젠 우웩,0
2021-03-09,2 ,트젠 옹호하는 사람들 그냥 정말 딱 저런짓 하고 돌아다니는 트젠들만큼 역겨움 당사자고 뭐고 2차 가해하는거 보고 있으면 다 가해자 그 자체임,0
2021-03-13,2 ,아 트젠 역겨워,1
2021-03-13,2 ,@LittlebitBasak 트젠이 가부장제가 부여한 여성성을 적극 수행함으로 여성이 입는 피해와 트젠을 자처한 가해자들로 인해 처벌이 어려울 수 있는 환경이 우려됨. 됐냐? 님 한글 못읽죠. 내가 이유가 없다고 언제 그랬는지? 설명하기 어렵다고 썼는데?,0
2021-03-15,2 ,자궁을 들어낸 여성의 존재를 지우지 않기 위해?? 다른 자궁있는 여잘 자궁소지자라고 부른다니??? 그럼 태어날 때부터 자궁이 없었는데 모르는 여자는 알지도 못한채 ‘혐오’당한거임?? 트젠꿘들 개소리도 하루이틀이지. 자궁이 있든 없든 여자는 여자고 트젠이 자궁을 이식받는다해도 트젠임.,1
2021-03-20,2 ,진심 진절머리남. 총알 한개당 렏팸 목숨 한개라 외치던 새끼들 보다 트젠 혐오했다고 저 퀴어여성은 혐오자라고 낙인찍는 무지개 역겨움,1
2021-04-09,2 ,트젠꿘들 이제 여혐하는거 숨기려고 하지도 않음 지들이 허구한날 터프터프 거리는건 여혐인건 아나? 정작 트젠 실제로 때려죽이는 남자는 별다른 수식어도 없으면서 니들이 여자한테만 맘충거리는 한남들이랑 다를게 뭐냐,0
2021-04-21,2 ,아니 하...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그놈의 트젠...쉴드 100번치겠다고 여혐하지좀 말라고요 진짜 역겹다고,0
2021-04-29,2 ,트젠은 이중인격이 아닌데 자기 다른 성별의 인격이 한 일이라면서 자기가한 나쁜짓을 합리화하려는거 너무 역겹고 기분 나쁘다,6
2021-05-08,2 ,아니십 트젠... 우욱,1
2021-05-29,2 ,이런게 떠서 식겁했네. . 게이나 트젠이나 그 앨라이들 정말 역겹다. 대체 여기서 무슨 정치성이 느껴지냐 그냥 여혐이지 https://t.co/8fyy28xeS6,1
2021-06-07,2 ,어째서 트젠꿘을 지지하는데 여성운동을 한다할수있지 나 같음 여성 지키려고 트젠 안할거 같은데,2
2021-06-11,2 ,@t0__day @sil0lin 우욱 저런건 잘만 빨아대면서 ㅋㅋ 6트젠9에는 도저히 넘어가실 수 없나봐요; 개역겹네,2
2021-06-14,2 ,차별금지법에 트젠 포함이라니 웩,0
2021-06-25,2 ,"근데 여성주의에선 이미 존재하는 가부장제를 비판함.
여기서 트젠이 가부장제 문화를 습득 안했을것같아? 습득 존나함.
당연히 여성주의 관점에선
트젠 =  여혐 맞는데 왜 여성 연대는 안하냐 이러는게  개빡침.
여성주의 관점에선 욕먹어도싼데
연대까지 원하는게 양심이없음.

양심이 없는게  화나",1
2021-06-26,2 ,"여자 위해서 이것저것 다해도 트젠 하나 지지 안 해주면 혐오자되는 거 역겨움. 지들은 반대로 트젠 하나만 지지하고 여혐 다 해도 지들끼리 트친하고 친목질하고 선생님이고 정신적지주고 그러면서. 여자는 트젠 지지 안 하면 천하의 싸불받아도 될 년, 혐오자 됨",152
2021-07-03,2 ,트위터 트젠 감성 어이없고 역겨움 이해 하고 싶지도 않음 걍 깨어있는 나에 도취되서 착한척 위선 떠는데 현실을 봐라 좀ㅋㅋ,0
2021-07-03,2 ,"트젠이 말하는 여성성 치마 입고 화장하고 여성스럽게 행동하는 그런거 아님? 왜 허구한날 자길 여자라고하는 트젠들은 페미니스트들이 그렇게나 벗어나고싶어하는 그놈의 ""여성성""에 집착함? 역겨워",1
2021-09-06,2 ,가면 갈수록 여성공간에 침입하는 트좆은 많아질 거고 거기에따라 범죄가 일어나지 않는다고 보장도 없는데 트젠꿘분들은 언제쯤 변태남과 트젠의 구분법이라도 알려주실까? 세계 7대 미스테리가 아니라 8대 미스테리가 될듯🥲,5
2021-09-29,2 ,"트랜스젠더ㅋㅋ지겹다진짜 
트젠꿘충들이 말하는 '혐오자들' 이라는 단어 이제 역겨움 
그냥 대놓고 말하세요 
'여자들아 우리 트젠은 왜 안챙겨주냐, 여자들 이기적이다' 
트젠꿘 본인들 논리가 딸리니까 어물쩍 혐오자들 이러는거잖아 욕먹을거 알고있으니까",131
2017-02-20,3 ,"아참. 저거 리트윗은 했지만 전 똥꼬충을 소수자로 볼 생각이 없습니다. 똥꼬충은 한남이고, 한남은 사람으로 안 보거든요.
트젠을 했다 해도, 정말 정신적으로 원해서 '정상적'인 트젠이라면 ""내가 트젠인데""라고 말을 시작할까요?",8
2017-05-29,3 ,에부베베베벱ㅂ 트젠은 퀴어아님 정신의성 젠더는 개뿔 가부장제여성성 사회적성 허구의성 여자패러디 에부베베베베벱 가슴넣고 구멍만들고 시젠지워봤자 니는 여자못된다네 이것도 캡처떠서 부랄돌려봐라 엡ㅂ 베베벱ㅂ베벱벱ㅂ,12
2017-06-07,3 ,"허쉘이,,난 트젠 이야기는 꺼낸적이 없는데,,혹시,,젠신병자니,,,? https://t.co/ZfYDOMf5YF",4
2017-08-29,3 ,@hangochubasasak 꾸에엙ㄱ 왜 굳이 늙어서 똥귀저기 안차면 똥 질질흘릴 한남게이들 트젠 똥꼬충들 편드는 지....,0
2017-09-08,3 ,"게이👉🏼똥꼬충
트젠👉🏼젠신병자
cd👉🏼여장도착증
인터섹슈얼👉🏼간성",1
2017-09-08,3 ,"게이👉🏼똥꼬충
트젠👉🏼젠신병자
cd👉🏼여장도착증
인터섹슈얼👉🏼간성",1
2017-10-28,3 ,"오늘 친구랑 오랜만에 만났는데 예상치못하게 한남충 패고 좆돌유사연애장사 패고 머국빻은연애관 패고 페북여혐 패고 똥꼬충 패고 트젠 패느라 6시간동안 쉴새없이 얘기하고 옆자리에 있었던 분들도 한남충이랑 트젠패서 진짜 메갈세상에 온 기분이엇다,,👍",3
2017-11-14,3 ,"""여성은 태어나는 것이 아니라 만들어지는 것이다."" - 시몬 드 보부아르

이 말을 트젠 형아들이 젠신병 합리화하는 데에 쓰는 것만큼 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ자폭하냐?",4
2017-11-16,3 ,여성도 여혐 하는데 왜 트젠은 여혐못하냐고요? 좆팔 그걸 말이라고 하노ㅋㅋㅋ 나는 트젠의 여혐도 여혐이지만 트젠은 그 존재자체가 여혐이고 젠신병이라고 생각합니다!!!!^^,0
2017-12-21,3 ,@Loveyourjagi ㅋㅋㅋㅋㅋㅋㅋ가가라이브에서 보지찾는 자댕이도 아는 걸 왜 모르지? 트젠은 정병임ㅋㅋ여자아님 메롱 형냐들아 난 인공보지 봉으로 안 쑤셔줘도 되지롱~~^^,8
2017-12-28,3 ,얘들 교육방송에 게이 레즈 트젠 실화냐 ㅅㅂ ㅈㄴ 더러워,0
2018-01-27,3 ,배민이 웜에서 먼져 알려져서 논란이 되었다고 해도 피해자는 상관없는 그냥 여성분이 아니노. 쓰까들 웜이 하는일에 입닫고 귀막은게 하루이틀이 아니지만 일반 여성이 당한 일에도 꿈쩍안하는게 좆팔 끔찍하다이기. 여성보단 ^똥꼬충^ ^트젠^ 열심히 빨아주는건 알지만 이름만이라도 페미를 걸었으면,1
2018-02-05,3 ,@P502_j 쟤 겉은 페미인척하면서 정작 여자는 안챙기고 트젠 게이 존나 빨자나요..... 역겨움요 ㅡㅡ,0
2018-02-09,3 ,"🌷 레디컬 페미 배우는중이고 한남충 성희롱하는거            좋아합니다

🌷 쓰까안받고요 트젠 똥꼬충 사절입니다

🌷 키보드 배틀 좋아하니 보력필요하시면 요청 해주세요!

🌷 레즈비언이고 xy염색체 가진 것들 혐오해욮XD

🌷 잘부탁드려요 성릠덜~~!~!~!!",4
2018-04-12,3 ,"난 얼마전까지 트젠과 게이들을 응원했던 쓰까페미였지만
MTF가 여자를 성폭행 했다는 뉴스와 위에 적인 개같은 발언을 듣고 고추 단 트젠들이 존나 역겨워졌습니다ㅎ
게이들도 마찬가지구요ㅎ
성소수자 모임에서도 항상 여자들은 성폭행의 대상이 된다는걸 알았고",2
2018-04-18,3 ,여성학 강의 듣는데 노무 힘들다..여성학인데 게이며 트젠이 왜 나오노 ㅅㅂ 역겨워서 드롭하고 싶다 주제도 기혼여성/가족 중심적이고..어쨋든 여자는 결혼하고 애 낳는다로 귀결됌,0
2018-04-30,3 ,우윅 트젠이고 지랄이고 생물학적 여자 아니면 여자 화장실 가지 말아줄래 존나 역겹,0
2018-05-02,3 ,@mei_a_mei_a 다 이해한다 쳐도 페미 타이틀 단 사람이 트젠 권리 옹호하진 말았음 해요 젠신병자들 자기 쉴드 쳐주는 트페미들 뒷담까는 거 알긴 하는지...,2
2018-05-21,3 ,"여자들은 유튜버 양예원의 성범죄 피해사실에 같이 분노하고 사건을 자극적으로 언급하는것까지 비판하는데, 트젠들은 피해자의 몸 사진을 올리며 품평하고 미용 광고에 이용하고 있다. 이래놓고 생물학적 여자들이 트젠을 배제한다고 운운해? 양심없는 MTT 젠신병자들아 니넨 정신조차 여자가 아니다. https://t.co/LWojsljS6E",212
